Connection Count,Handshake Duration (s),Version 1 Timestamp (s),Version 1 Bytes,Version 2 Timestamp (s),Version 2 Bytes,Verack 1 Timestamp (s),Verack 1 Bytes,Verack 2 Timestamp (s),Verack 2 Bytes
5005,0.052217960357666,1661038503.39103,242,1661038503.39239,242,1661038503.39255,90,1661038503.44325,90
5006,0.005688190460205,1661038504.2606,242,1661038504.26211,242,1661038504.26229,90,1661038504.26629,90
5007,0.040143013000488,1661038505.14168,242,1661038505.14332,242,1661038505.14347,90,1661038505.18183,90
5008,0.038920164108276,1661038506.00416,242,1661038506.0057,242,1661038506.00599,90,1661038506.04308,90
5009,0.029766082763672,1661038506.86409,242,1661038506.86593,242,1661038506.866,90,1661038506.89386,90
5010,0.022889852523804,1661038507.75054,242,1661038507.75219,242,1661038507.7524,90,1661038507.77343,90
5011,0.005752801895142,1661038508.63859,242,1661038508.64047,242,1661038508.64077,90,1661038508.64434,90
5012,0.019025087356567,1661038509.52123,242,1661038509.52304,242,1661038509.52331,90,1661038509.54026,90
5013,0.047693967819214,1661038510.4007,242,1661038510.40261,242,1661038510.40282,90,1661038510.44839,90
5014,0.037029981613159,1661038511.26672,242,1661038511.26834,242,1661038511.26858,90,1661038511.30375,90
5015,0.005374908447266,1661038512.1353,242,1661038512.13713,242,1661038512.1374,90,1661038512.14068,90
5016,0.040154933929443,1661038512.79276,242,1661038512.79464,242,1661038512.79485,90,1661038512.83292,114
5017,0.00975489616394,1661038513.32131,242,1661038513.3232,242,1661038513.32341,90,1661038513.33106,90
5018,0.005308151245117,1661038514.19023,242,1661038514.19202,242,1661038514.19223,90,1661038514.19554,90
5019,0.025848865509033,1661038515.06217,242,1661038515.06378,242,1661038515.06396,90,1661038515.08801,90
5020,0.031883955001831,1661038515.91842,242,1661038515.91991,242,1661038515.92009,90,1661038515.95031,90
5021,0.023924827575684,1661038516.79652,242,1661038516.7981,242,1661038516.79828,90,1661038516.82045,90
5022,0.008559942245483,1661038517.65686,242,1661038517.65844,242,1661038517.65865,90,1661038517.66542,90
5023,0.004146099090576,1661038518.33416,242,1661038518.33575,242,1661038518.33598,90,1661038518.33831,90
5024,0.050097942352295,1661038518.85567,242,1661038518.85752,242,1661038518.85775,90,1661038518.90577,90
5025,0.029280185699463,1661038519.72601,242,1661038519.72766,242,1661038519.72786,90,1661038519.75529,90
5026,0.023134231567383,1661038520.59317,242,1661038520.59507,242,1661038520.59525,114,1661038520.61631,90
5027,0.038611888885498,1661038521.48169,242,1661038521.48361,242,1661038521.48386,90,1661038521.5203,114
5028,0.028400182723999,1661038522.34852,242,1661038522.35019,242,1661038522.35031,90,1661038522.37692,90
5029,0.024014949798584,1661038523.2112,242,1661038523.21278,242,1661038523.21299,90,1661038523.23522,90
5030,0.025230884552002,1661038523.92545,242,1661038523.92713,242,1661038523.92735,90,1661038523.95068,90
5031,0.013236999511719,1661038524.401,242,1661038524.40271,242,1661038524.40292,90,1661038524.41423,90
5032,0.043678998947144,1661038525.26798,242,1661038525.26995,242,1661038525.27015,90,1661038525.31166,90
5033,0.035153865814209,1661038526.12691,242,1661038526.12874,242,1661038526.12894,90,1661038526.16206,90
5034,0.051677227020264,1661038526.98797,242,1661038526.98955,242,1661038526.98981,90,1661038527.03965,90
5035,0.04456090927124,1661038527.87461,242,1661038527.87617,242,1661038527.87635,90,1661038527.91917,90
5036,0.051502227783203,1661038528.74118,242,1661038528.74291,242,1661038528.74314,90,1661038528.79268,90
5037,0.014193058013916,1661038529.44856,242,1661038529.45015,242,1661038529.45037,90,1661038529.46275,90
5038,0.029603004455567,1661038529.94387,242,1661038529.9454,242,1661038529.94565,90,1661038529.97348,114
5039,0.050592184066773,1661038530.83193,242,1661038530.83397,242,1661038530.83397,90,1661038530.88253,90
5040,0.044739007949829,1661038531.70178,242,1661038531.70324,242,1661038531.7036,90,1661038531.74652,90
5041,0.020194053649902,1661038532.56923,242,1661038532.57081,242,1661038532.571,90,1661038532.58943,90
5042,0.04024600982666,1661038533.44665,242,1661038533.44825,242,1661038533.44842,114,1661038533.4869,114
5043,0.020481109619141,1661038534.30971,242,1661038534.3113,242,1661038534.31146,90,1661038534.33019,90
5044,0.043176889419556,1661038534.98399,242,1661038534.98554,242,1661038534.98578,90,1661038535.02716,90
5045,0.022939205169678,1661038535.49449,242,1661038535.4961,242,1661038535.49652,90,1661038535.51742,90
5046,0.034192085266113,1661038536.35917,242,1661038536.36098,242,1661038536.36139,90,1661038536.39337,90
5047,0.020453929901123,1661038537.25014,242,1661038537.25167,242,1661038537.25188,90,1661038537.2706,90
5048,0.03341007232666,1661038538.12177,242,1661038538.12328,242,1661038538.12349,90,1661038538.15518,90
5049,0.013701915740967,1661038538.99354,242,1661038538.99482,242,1661038538.99495,90,1661038539.00724,90
5050,0.029155015945435,1661038539.86239,242,1661038539.86414,242,1661038539.8643,90,1661038539.89154,90
5051,0.022044181823731,1661038541.99376,242,1661038541.99515,242,1661038541.99528,90,1661038542.01581,90
5052,0.01148796081543,1661038542.86005,242,1661038542.86173,242,1661038542.86191,90,1661038542.87154,90
5053,0.043674945831299,1661038543.72732,242,1661038543.72937,242,1661038543.72962,90,1661038543.77099,114
5054,0.063207864761353,1661038544.60394,242,1661038544.60562,242,1661038544.60579,90,1661038544.66715,114
5055,0.020104885101318,1661038545.46946,242,1661038545.47103,242,1661038545.47119,114,1661038545.48957,90
5056,0.023784160614014,1661038546.27822,242,1661038546.27991,242,1661038546.2801,90,1661038546.30201,90
5057,0.019377946853638,1661038546.68273,242,1661038546.68435,242,1661038546.68454,90,1661038546.70211,90
5058,0.003284931182861,1661038547.56858,242,1661038547.57026,242,1661038547.57046,90,1661038547.57186,90
5059,0.022144079208374,1661038548.44843,242,1661038548.4501,242,1661038548.45026,114,1661038548.47058,90
5060,0.015635967254639,1661038549.31701,242,1661038549.31861,242,1661038549.31883,90,1661038549.33265,90
5061,0.044619083404541,1661038550.18975,242,1661038550.19133,242,1661038550.1915,90,1661038550.23437,90
5062,0.023988008499146,1661038551.0653,242,1661038551.06687,242,1661038551.06703,90,1661038551.08929,90
5063,0.019627094268799,1661038551.80705,242,1661038551.80871,242,1661038551.80888,90,1661038551.82667,90
5064,0.035891056060791,1661038552.26363,242,1661038552.26536,242,1661038552.26553,90,1661038552.29952,90
5065,0.050196170806885,1661038553.13055,242,1661038553.13238,242,1661038553.13254,90,1661038553.18075,90
5066,0.014153957366943,1661038554.00614,242,1661038554.00794,242,1661038554.00804,90,1661038554.02029,90
5067,0.038415908813477,1661038554.87443,242,1661038554.87619,242,1661038554.87631,90,1661038554.91285,90
5068,0.014729976654053,1661038555.74455,242,1661038555.74634,242,1661038555.74649,90,1661038555.75928,90
5069,0.023049831390381,1661038556.60922,242,1661038556.61117,242,1661038556.61137,90,1661038556.63227,90
5070,0.049890041351318,1661038557.32329,242,1661038557.32504,242,1661038557.32517,90,1661038557.37318,114
5071,0.032329082489014,1661038557.81027,242,1661038557.81215,242,1661038557.81231,90,1661038557.8426,90
5072,0.021253824234009,1661038558.6888,242,1661038558.69039,242,1661038558.69053,90,1661038558.71005,90
5073,0.035961151123047,1661038559.57809,242,1661038559.57986,242,1661038559.58,90,1661038559.61405,90
5074,0.026674032211304,1661038560.44401,242,1661038560.44565,242,1661038560.4458,90,1661038560.47069,90
5075,0.035468101501465,1661038561.30707,242,1661038561.30868,242,1661038561.3088,90,1661038561.34253,114
5076,0.028697013854981,1661038562.18893,242,1661038562.19087,242,1661038562.19102,90,1661038562.21763,90
5077,0.037666082382202,1661038562.86175,242,1661038562.86362,242,1661038562.86375,90,1661038562.89942,90
5078,0.012244939804077,1661038563.37729,242,1661038563.37914,242,1661038563.37932,90,1661038563.38954,90
5079,0.041339874267578,1661038564.24616,242,1661038564.24805,242,1661038564.24827,90,1661038564.2875,90
5080,0.034750938415527,1661038565.10485,242,1661038565.10655,242,1661038565.10667,90,1661038565.1396,114
5081,0.030523061752319,1661038565.98395,242,1661038565.9859,242,1661038565.98598,90,1661038566.01447,90
5082,0.06545901298523,1661038566.85829,242,1661038566.86022,242,1661038566.86039,90,1661038566.92375,90
5083,0.013223886489868,1661038567.73084,242,1661038567.73252,242,1661038567.73265,90,1661038567.74406,90
5084,0.033734083175659,1661038568.38809,242,1661038568.3897,242,1661038568.38981,90,1661038568.42183,90
5085,0.013073921203613,1661038568.93621,242,1661038568.93791,242,1661038568.93791,90,1661038568.94928,90
5086,0.042591810226441,1661038569.80221,242,1661038569.80381,242,1661038569.804,90,1661038569.8448,90
5087,0.046447038650513,1661038570.66288,242,1661038570.6646,242,1661038570.66478,90,1661038570.70933,90
5088,0.008771896362305,1661038571.54335,242,1661038571.54537,242,1661038571.54553,90,1661038571.55212,90
5089,0.009352922439575,1661038572.42331,242,1661038572.42501,242,1661038572.42517,90,1661038572.43266,90
5090,0.053523063659668,1661038573.28897,242,1661038573.29056,242,1661038573.2907,90,1661038573.34249,114
5091,0.018378019332886,1661038573.93619,242,1661038573.93771,242,1661038573.93793,90,1661038573.95457,90
5092,0.050656080245972,1661038574.47479,242,1661038574.47639,242,1661038574.47659,90,1661038574.52545,90
5093,0.14706301689148,1661038575.34908,242,1661038575.3507,242,1661038575.35092,90,1661038575.49614,90
5094,0.023370981216431,1661038576.22887,242,1661038576.23057,242,1661038576.23088,90,1661038576.25224,90
5095,0.023175954818726,1661038577.10859,242,1661038577.11032,242,1661038577.11059,90,1661038577.13177,90
5096,0.017119884490967,1661038577.98548,242,1661038577.98704,242,1661038577.98721,90,1661038578.0026,90
5097,0.024847984313965,1661038578.84777,242,1661038578.84934,242,1661038578.8495,90,1661038578.87262,90
5098,0.039708852767944,1661038579.51593,242,1661038579.51751,242,1661038579.51767,90,1661038579.55564,90
5099,0.013801097869873,1661038580.04059,242,1661038580.04225,242,1661038580.04249,90,1661038580.05439,90
5100,0.009038925170898,1661038580.9051,242,1661038580.90669,242,1661038580.90693,90,1661038580.91414,90
5101,0.003615856170654,1661038581.79009,242,1661038581.79164,242,1661038581.79189,90,1661038581.7937,90
5102,0.023225784301758,1661038582.66015,242,1661038582.66178,242,1661038582.66206,90,1661038582.68338,90
5103,0.014682054519653,1661038583.54269,242,1661038583.54446,242,1661038583.54466,90,1661038583.55737,90
5104,0.036578893661499,1661038584.40938,242,1661038584.41096,242,1661038584.41111,90,1661038584.44596,90
5105,0.005656003952026,1661038585.03781,242,1661038585.03944,242,1661038585.03958,90,1661038585.04347,90
5106,0.044835090637207,1661038585.63784,242,1661038585.63949,242,1661038585.63975,90,1661038585.68268,90
5107,0.022066116333008,1661038586.50862,242,1661038586.51026,242,1661038586.51039,90,1661038586.53068,90
5108,0.020294189453125,1661038587.36698,242,1661038587.36876,242,1661038587.36889,90,1661038587.38727,90
5109,0.004549980163574,1661038588.22915,242,1661038588.23087,242,1661038588.23106,90,1661038588.2337,90
5110,0.055307865142822,1661038589.09382,242,1661038589.09545,242,1661038589.09563,90,1661038589.14913,90
5111,0.013736009597778,1661038589.97698,242,1661038589.9789,242,1661038589.97918,90,1661038589.99072,90
5112,0.014902830123901,1661038590.83806,242,1661038590.83966,242,1661038590.83983,90,1661038590.85296,90
5113,0.033658981323242,1661038591.71199,242,1661038591.71366,242,1661038591.71383,90,1661038591.74565,90
5114,0.007169008255005,1661038592.57573,242,1661038592.57749,242,1661038592.57771,90,1661038592.5829,90
5115,0.021231889724732,1661038593.45078,242,1661038593.45236,242,1661038593.45258,90,1661038593.47201,90
5116,0.027342081069946,1661038594.31205,242,1661038594.31388,242,1661038594.31406,90,1661038594.3394,90
5117,0.013202905654907,1661038595.21881,242,1661038595.22039,242,1661038595.22069,90,1661038595.23201,90
5118,0.046043872833252,1661038596.0865,242,1661038596.08823,242,1661038596.08848,90,1661038596.13255,90
5119,0.038850784301758,1661038596.95822,242,1661038596.95988,242,1661038596.96009,90,1661038596.99707,90
5120,0.025044918060303,1661038597.83558,242,1661038597.83728,242,1661038597.83755,90,1661038597.86063,90
5121,0.036734819412232,1661038598.69794,242,1661038598.69977,242,1661038598.7,90,1661038598.73468,90
5122,0.03570294380188,1661038599.57248,242,1661038599.57438,242,1661038599.57458,90,1661038599.60818,90
5123,0.011331081390381,1661038600.44824,242,1661038600.44997,242,1661038600.45014,90,1661038600.45957,90
5124,0.025213956832886,1661038601.32243,242,1661038601.324,242,1661038601.32429,90,1661038601.34765,90
5125,0.013653993606567,1661038602.19972,242,1661038602.20149,242,1661038602.20181,90,1661038602.21337,90
5126,0.036761999130249,1661038603.0664,242,1661038603.06796,242,1661038603.06813,90,1661038603.10316,90
5127,0.012320041656494,1661038603.93872,242,1661038603.94044,242,1661038603.94071,90,1661038603.95104,90
5128,0.021890878677368,1661038604.83847,242,1661038604.83997,242,1661038604.84022,90,1661038604.86036,90
5129,0.04305911064148,1661038605.70436,242,1661038605.70589,242,1661038605.7061,90,1661038605.74742,114
5130,0.00484299659729,1661038606.5731,242,1661038606.57483,242,1661038606.57494,90,1661038606.57795,90
5131,0.038575887680054,1661038607.12841,242,1661038607.13005,242,1661038607.13024,90,1661038607.16698,90
5132,0.02800989151001,1661038607.81105,242,1661038607.81252,242,1661038607.81277,90,1661038607.83906,90
5133,0.01770806312561,1661038608.68396,242,1661038608.68569,242,1661038608.68587,90,1661038608.70166,90
5134,0.030870914459229,1661038609.56852,242,1661038609.57025,242,1661038609.57052,90,1661038609.59939,90
5135,0.016275882720947,1661038610.43247,242,1661038610.43427,242,1661038610.43451,90,1661038610.44875,90
5136,0.045202016830444,1661038611.30484,242,1661038611.30664,242,1661038611.30687,90,1661038611.35004,90
5137,0.036354064941406,1661038612.17793,242,1661038612.17951,242,1661038612.17971,90,1661038612.21428,90
5138,0.049443960189819,1661038613.05251,242,1661038613.0542,242,1661038613.05441,90,1661038613.10195,90
5139,0.022724151611328,1661038613.92106,242,1661038613.92266,242,1661038613.92284,90,1661038613.94379,90
5140,0.027384996414185,1661038614.7978,242,1661038614.79931,242,1661038614.79957,90,1661038614.82518,90
5141,0.019618988037109,1661038615.67896,242,1661038615.6805,242,1661038615.68064,90,1661038615.69857,90
5142,0.03168511390686,1661038616.54245,242,1661038616.54397,242,1661038616.54422,90,1661038616.57414,90
5143,0.034119844436646,1661038617.40128,242,1661038617.40323,242,1661038617.40342,90,1661038617.4354,90
5144,0.003286838531494,1661038618.20229,242,1661038618.20397,242,1661038618.20417,90,1661038618.20558,90
5145,0.035058975219727,1661038618.58379,242,1661038618.58545,242,1661038618.5856,90,1661038618.61884,90
5146,0.043515920639038,1661038619.44692,242,1661038619.44882,242,1661038619.449,90,1661038619.49043,90
5147,0.050843000411987,1661038620.31445,242,1661038620.31633,242,1661038620.31653,90,1661038620.3653,90
5148,0.021996974945068,1661038621.18682,242,1661038621.18841,242,1661038621.18857,90,1661038621.20881,90
5149,0.019708156585693,1661038622.07005,242,1661038622.07177,242,1661038622.07191,90,1661038622.08976,90
5150,0.045898914337158,1661038622.95602,242,1661038622.95796,242,1661038622.95817,90,1661038623.00192,90
5151,0.018918991088867,1661038623.74478,242,1661038623.74675,242,1661038623.74704,90,1661038623.7637,90
5152,0.007925987243652,1661038624.14328,242,1661038624.14531,242,1661038624.14552,90,1661038624.15121,90
5153,0.031913042068482,1661038625.00684,242,1661038625.00856,242,1661038625.00875,90,1661038625.03875,114
5154,0.035263061523438,1661038625.88433,242,1661038625.88621,242,1661038625.88638,90,1661038625.9196,114
5155,0.009570837020874,1661038626.74649,242,1661038626.74841,242,1661038626.74862,90,1661038626.75606,90
5156,0.033909797668457,1661038627.61479,242,1661038627.61679,242,1661038627.61699,90,1661038627.6487,90
5157,0.021988868713379,1661038628.48304,242,1661038628.48468,242,1661038628.48493,90,1661038628.50503,114
5158,0.029309034347534,1661038629.30705,242,1661038629.30871,242,1661038629.30894,90,1661038629.33636,90
5159,0.009530782699585,1661038629.66802,242,1661038629.66975,242,1661038629.66999,90,1661038629.67755,90
5160,0.045641899108887,1661038630.53874,242,1661038630.5398,242,1661038630.53993,90,1661038630.58438,114
5161,0.027482032775879,1661038631.40127,242,1661038631.40302,242,1661038631.40326,90,1661038631.42876,90
5162,0.022784948348999,1661038632.28279,242,1661038632.28451,242,1661038632.28464,90,1661038632.30557,90
5163,0.034164905548096,1661038633.15284,242,1661038633.15381,242,1661038633.15393,90,1661038633.187,90
5164,0.003262042999268,1661038634.02058,242,1661038634.02175,242,1661038634.02192,90,1661038634.02384,90
5165,0.00345778465271,1661038634.88006,242,1661038634.88187,242,1661038634.88214,90,1661038634.88351,90
5166,0.023808002471924,1661038635.23278,242,1661038635.23455,242,1661038635.2348,90,1661038635.25659,114
5167,0.052085876464844,1661038636.09346,242,1661038636.09508,242,1661038636.09524,114,1661038636.14554,90
5168,0.044529914855957,1661038636.96916,242,1661038636.97086,242,1661038636.97134,90,1661038637.01369,90
5169,0.039234876632691,1661038637.82972,242,1661038637.83127,242,1661038637.83143,90,1661038637.86895,114
5170,0.03528904914856,1661038638.74191,242,1661038638.74351,242,1661038638.74369,114,1661038638.7772,114
5171,0.018448114395142,1661038639.60417,242,1661038639.6061,242,1661038639.60631,90,1661038639.62262,90
5172,0.004122972488403,1661038640.46781,242,1661038640.4699,242,1661038640.47015,90,1661038640.47194,90
5173,0.010887861251831,1661038641.34164,242,1661038641.34348,242,1661038641.34368,90,1661038641.35253,90
5174,0.051098108291626,1661038642.20503,242,1661038642.20682,242,1661038642.207,90,1661038642.25613,90
5175,0.051008224487305,1661038643.07656,242,1661038643.07769,242,1661038643.07777,90,1661038643.12757,90
5176,0.00595498085022,1661038643.94381,242,1661038643.94594,242,1661038643.94616,90,1661038643.94976,90
5177,0.040586948394775,1661038644.81774,242,1661038644.81987,242,1661038644.82012,90,1661038644.85832,90
5178,0.025891065597534,1661038645.68242,242,1661038645.68444,242,1661038645.68473,90,1661038645.70831,114
5179,0.045793056488037,1661038646.55473,242,1661038646.55587,242,1661038646.55605,90,1661038646.60052,90
5180,0.038463830947876,1661038647.45581,242,1661038647.45775,242,1661038647.45796,90,1661038647.49427,114
5181,0.037117004394531,1661038648.32299,242,1661038648.32455,242,1661038648.32479,90,1661038648.3601,114
5182,0.017385005950928,1661038649.19905,242,1661038649.20087,242,1661038649.20113,90,1661038649.21643,90
5183,0.019295930862427,1661038650.06528,242,1661038650.06689,242,1661038650.0671,90,1661038650.08457,90
5184,0.022356986999512,1661038650.94293,242,1661038650.94463,242,1661038650.94487,90,1661038650.96528,90
5185,0.035583972930908,1661038651.63178,242,1661038651.63367,242,1661038651.63387,90,1661038651.66737,90
5186,0.023561954498291,1661038652.15022,242,1661038652.15125,242,1661038652.15136,90,1661038652.17378,90
5187,0.022247076034546,1661038653.03675,242,1661038653.03822,242,1661038653.03837,90,1661038653.059,114
5188,0.022340059280396,1661038653.90252,242,1661038653.90363,242,1661038653.90372,138,1661038653.92486,90
5189,0.029269933700562,1661038654.77646,242,1661038654.77837,242,1661038654.77861,90,1661038654.80573,90
5190,0.047650098800659,1661038655.65547,242,1661038655.65742,242,1661038655.65764,90,1661038655.70312,90
